2.25	Un bărbat tastează la o mașină de stenografiat.	Bărbatul a folosit un stenograf.
3.6	O femeie adaugă paste într-o oală cu apă.	O femeie face tăiței.
1.2	O femeie stă întinsă pe o pătură pe o piatră și citește o carte.	O femeie stând jos cântă o melodie și cântă și la chitară.
0.2	Doi cățeluși se joacă între ei.	Niște bărbați joacă fotbal.
1.0	Un bărbat aleargă pe un câmp.	Un bărbat se urcă pe o frânghie.
0.4	Un bărbat îmbrățișează pe cineva.	Un bărbat face o fotografie.
2.8	Cineva toarnă ingrediente într-o oală.	Un bărbat pune legume într-o oală.
0.0	Un cuplu se plimbă.	Niște bărbați tăie cu fierăstrăul.
3.0	O persoană cântă la o chitară.	Bărbatul a cântat la chitara lui.
3.0	O persoană adaugă mâncare într-o tigaie.	O femeie pune orez într-o tigaie.
2.8	Un grup de pinguini se deplasează.	Un număr mare de pinguini se îndreaptă spre ocean.
0.0	Un bărbat cântă la o chitară.	Cineva se ocupă de o chiflă
0.0	Un câine sare pe o trambulină.	Un băiat cântă la o chitară.
2.2	Un bărbat scutură un container deasupra unei chiuvete de bucătărie.	Un bărbat golește un recipient din plastic.
3.75	Un om merge cu un cal.	Un bărbat conduce un cal ținându-l de căpăstru.
4.0	Niște hârtie este tăiată cu foarfeca.	O bucată de hârtie este tăiată.
3.5	O persoană curăță creveți.	Doamna a decojit creveții.
0.8	Un bărbat cântă la o chitară.	Un bărbat încearcă să citească ziarul.
0.8	Un bărbat face un pat într-un hotel.	Un bărbat ține un animal în brațe.
1.75	Câinele a tras câinele de coadă și apoi l-a tras de picior.	O maimuță a tras un câine de coadă.
3.0	O femeie bate două ouă într-un castron.	O persoană amestecă ingrediente într-un castron.
0.0	Un bărbat sare coarda afară.	O femeie feliază un castravete.
0.0	O persoană feliază câteva cepe.	Un hamster cântă.
0.0	O femeie ține un cangur în brațe.	Un bărbat cu o pălărie cântă un cântec.
3.8	Jucători de fotbal lovesc o minge de fotbal în poartă.	Un fotbalist înscrie un gol.
3.2	O femeie gătește ceva.	O femeie toarnă ingrediente într-o tigaie.
3.2	O femeie înoată la plajă.	O femeie se bălăcește în valurile oceanului.
0.8	Un bărbat cară un alt bărbat.	Un bărbat stropește un alt bărbat cu apă dintr-un furtun.
1.5	Femeia pune paste într-un vas.	O femeie scoate dintr-un castron un fel de substanță lipicioasă.
2.75	Un bărbat ridică și vorbește despre un tricou YouTube gri.	Un bărbat arată un tricou.
3.75	Cineva toarnă ulei de măsline într-un castron cu bucăți de roșii.	Bărbatul a turnat ulei pe feliile de roșii.
3.2	Un bărbat cântă la chitară.	Bărbatul a cântat la chitara lui cu un prieten.
0.8	Cineva fierbe niște degetele doamnei într-o oală.	Cineva toarnă ulei de măsline într-un castron cu bucăți de roșii.
0.0	O persoană curăță un cartof.	O pisică linge o sticlă mică.
0.0	O pisică sare într-o cutie.	Un tânăr vorbește cu o frunză.
1.4	Femeia condimentează uleiul.	O femeie toarnă ingrediente într-un castron.
3.2	O pisică alunecă cu susul în jos sub o canapea.	O pisică se târăște pe spate sub o piesă de mobilier.
2.2	O femeie dansează în timp ce un bărbat cântă la clape.	O femeie dansează pe o scenă.
2.533	Un bucătar curăță un castron de supă.	Un bărbat șterge marginea unui castron.
3.4	O explozie bubuie în deșert.	O armă nucleară explodează într-un deșert.
0.0	O femeie feliază o lămâie.	Un bărbat vorbește la un microfon.
0.8	Un bărbat supraponderal sare coarda.	Un tânăr dansează.
3.2	Doamna a spart două ouă crude.	Femeia sparge ouă într-un castron.
0.0	Un bărbat ascute un creion folosind un cuțit.	O femeie dansează în ploaie.
0.0	Jucării din plastic plutesc în apă.	Doamnele fac un dans.
3.0	Broasca țestoasă a urmărit peștii.	O broască țestoasă de mare vânează pești.
2.8	Femeia își aplică creion de ochi.	Fata folosește un creion pentru ochi pe pleoapă.
0.0	Un bărbat își leagă pantoful.	Un câine merge călare pe umerii unui biciclist.
0.417	O femeie taie carne cu un cuțit.	Un bărbat întinde aluat.
0.0	Un câine aleargă pe pământ.	O fată își tamponează unghiile de la degete.
1.0	Un bărbat mângâie un câine legat.	Un bărbat își arată câinele la cameră.
2.0	O femeie merge pe un teren deschis cu un câine de companie în timp ce alți câini îi urmează.	Un bărbat merge cu mai mulți câini.
0.0	O femeie mărunțește niște usturoi.	O persoană curăță un disc.
2.5	Două echipe joacă fotbal.	Diferite grupe de echipe joacă fotbal pe un teren.
2.0	O creatură ca un șobolan miroase împrejur.	Un animal merge pe jos.
0.0	Doi luptători Sumo se luptă între ei.	Un bărbat stă călare pe o jucărie de apă în apă.
0.0	Un bărbat se întinde pe pământ și țintește cu o pușcă.	Un bărbat întinde unt pe o tortilla.
2.818	Un cuplu aleargă spre ocean.	Un bărbat și o femeie aleargă împreună, ținându-se de mână.
3.533	O femeie toacă un ou fiert tare.	O persoană taie ouă fierte în bucăți.
3.8	Doi roboți împărtășesc un sărut.	Un robot masculin și unul feminin se sărută.
3.25	O pisică încearcă să atingă un câine.	Pisica l-a tachinat pe câine atingându-i capul.
4.0	Rinocerul păștea pe iarbă.	Un rinocer paște pe un câmp.
0.0	Bărbatul și-a condus mașina roșie mică în jurul traficului.	Câinele a fugit în apă la plajă.
1.0	Un om taie pâine.	Un bărbat face trucuri cu o minge de fotbal.
2.6	O pisică lovește rapid un copil în cap.	O pisică și un băiat se joacă împreună.
1.4	O pisică se joacă într-o cutie.	Câinele se joacă cu spălătorul de podele.
3.2	Cuplul a dansat în biserică.	Un cuplu dansează dansuri lente.
0.0	Un bărbat mângâie un aligator pe bot.	O persoană toarnă legume tocate într-o oală pe aragaz.
0.0	O persoană verifică niște budincă de orez.	Un cal aleargă.
0.0	O femeie amestecă două ouă într-un castron de sticlă.	O tânără cântă pe o scenă.
0.0	Bărbatul cântă la tobe.	Un bărbat toarnă lichid de curățat în chiuvetă.
3.8	Un bărbat taie un ardei.	O persoană taie în bucăți un ardei verde mare.
0.643	O femeie vorbește în limbajul semnelor.	O femeie condimentează niște fructe de mare.
0.0	Un băiat se târăște într-o cușcă de câine.	O pisică se joacă pe podea.
2.25	Fata și-a înălțat zmeul în timp ce alerga în sus pe un deal.	O fată își pierde zmeul.
1.25	O femeie pune mâncare într-o oală cu apă fierbinte.	O femeie prăjește carne.
3.4	O maimuță mică se plimbă prin apă.	O maimuță trece printr-o mlaștină.
0.0	Un bărbat merge cu o bicicletă.	Un urs panda mănâncă.
0.2	Un tânăr cântă la pian și voce.	Bărbatul scrie o scrisoare.
0.5	Un băiat își scoate ochelarii de soare.	Un băiat țipă.
0.0	O fată cântă la un pian.	Un băiat face flotări.
4.0	Doamna a feliat o roșie.	Cineva taie o roșie.
0.0	Cineva ține un arici.	O ceapă este tăiată felii.
1.0	O femeie curăță un cartof.	O femeie frige ananas.
0.0	O pisică bea niște apă.	Un camion coboară pe un deal.
0.0	O persoană pune sare și piper pe o bucată de porc.	Un tânăr stă la un pian.
0.0	Bărbatul se așeză pe scaun și se uită fix.	Fetița își prinde părul într-o coadă de cal.
1.8	O femeie taie un cartof în cubulețe.	O femeie taie tofu în bucăți mici.
1.2	Un bebeluș se târăște fericit.	Un bebeluș a strănutat și a speriat un alt bebeluș.
0.6	O persoană prăjește niște carne în tigaie.	Un bărbat taie o legumă.
0.25	Un bărbat se uită pe o fereastră.	O femeie înoată în apă.
3.25	Un bărbat stând așezat cântă la chitară.	Un bărbat cântă la o chitară acustică și cântă la un microfon.
1.25	O femeie feliază o ceapă cu un cuțit.	Un bărbat pregătește un fel de mâncare.
4.0	Un călăreț aleargă și sare cu calul său.	O femeie sare obstacole cu un cal.
3.25	Un băiat cântă la clape.	Un băiat stă într-o cameră și cântă la un pian la lumina lămpii.
0.75	Doi bărbați se luptă.	Bărbatul face mișcare.
3.25	Un bărbat cântă la un flaut de lemn, în timp ce alți câțiva bărbați cântă la tobe de bongo.	Un bărbat cântă la un flaut.
1.2	O persoană mângâie o maimuță.	Un bărbat ține o maimuță din specia loris lent.
3.8	Doi iepuri de desene animate se sărută.	Un iepure sărută un alt iepure.
3.4	Ariciul mestecă prosopul.	Un arici mușcă de o pătură.
0.0	O pisică se linge.	Un bărbat feliază o ceapă albă cu o răzătoare.
3.5	Un porc de guinea mic roade și mănâncă o bucată de morcov pe podea.	Un porc guinea mănâncă un morcov.
3.75	Patru băieți stau în fața mașinii în flăcări.	Patru tineri stau nemișcați în timp ce o mașină explodează în spatele lor.
4.0	Un bărbat fumează.	Bărbatul s-a așezat îmbrăcat în costum și a fumat.
0.2	O femeie adaugă sos la niște mâncare.	O persoană taie frunze.
0.0	Trei copii își mănâncă mâncarea.	Căprioara a sărit peste gard.
0.0	Un submarin merge prin apă.	Un bebeluș adoarme.
0.8	Un bărbat aleargă pe o stradă.	Un bărbat cântă la chitară.
0.0	O persoană feliază o ceapă.	O pisică defechează într-o toaletă.
0.0	Un bursuc sapă în noroi.	Un om mută pietre mari.
0.0	O femeie taie un ardei mare.	Un câine își mișcă botul.
5.0	Un bărbat merge cu o bicicletă.	Un bărbat merge cu o bicicletă.
0.6	Un bărbat și o femeie se sărută.	Un bărbat și o femeie vorbesc.
4.2	O femeie feliază o ceapă.	O femeie taie o ceapă.
3.75	Un băiețel se joacă cu un câine.	Un bebeluș se joacă cu un câine.
5.0	Bărbatul desenează.	Un bărbat desenează.
1.25	Un bărbat taie un cartof.	O femeie taie o roșie.
3.6	Un băiat cântă la o chitară.	Un copil cântă la o chitară.
5.0	O femeie taie o ceapă.	O femeie taie printr-o ceapă.
5.0	Un tren de jucărie lovește o mașină de jucărie.	Un tren de jucărie lovește o mașină de jucărie.
2.2	Un bărbat cântă la chitară.	Un bărbat cântă la flaut.
5.0	O pisică deschide un sertar și urcă înăuntru.	O pisică deschide un sertar și urcă înăuntru.
4.25	O femeie prăjește o mâncare.	O femeie prăjește mâncare într-o baie de ulei.
2.5	Un bărbat taie o ceapă în cuburi.	O femeie taie o ceapă.
2.8	O fată cântă la o chitară.	Un bărbat cântă la o chitară.
2.8	O fată cântă pe scenă.	Un bărbat cântă pe scenă.
2.8	O femeie merge călare pe un cal.	O femeie merge călare pe un măgar.
2.8	O fată cântă la o chitară.	Un bărbat cântă la o chitară.
5.0	O femeie periază niște creveți.	O femeie periază niște creveți.
4.8	Un bărbat dansează pe tavan.	Un bărbat dansează pe tavanul unei camere.
4.2	O femeie feliază subțire o ceapă cu un cuțit mare.	O femeie feliază ceapele cu un cuțit mare.
5.0	Un bărbat cântă la un set de clape.	Un bărbat cântă la un set de clape.
5.0	Un bărbat cântă la chitară.	Un bărbat cântă la chitară.
5.0	O femeie descojește un cartof.	O femeie descojește un cartof.
3.75	O femeie se ocupă de o broască.	Un bărbat ține o broască.
2.0	Un bărbat cântă la un flaut.	Un bărbat cântă la o chitară.
1.583	Un bărbat cântă la o chitară.	Un bărbat cântă la un flaut.
1.778	Un bărbat cântă la un pian.	Un bărbat cântă la o chitară.
2.0	Un bărbat cântă la o chitară.	Un bărbat cântă la un pian.
2.0	Un bărbat cântă la un flaut.	Un bărbat cântă la o chitară.
2.0	Un bărbat cântă la un flaut.	Un bărbat cântă la o chitară.
3.2	Două femei sunt pe o canapea.	Două femei se îmbrățișează pe o canapea.
3.8	Cineva feliază un castravete.	Un bărbat feliază un castravete.
4.4	Un pisoi se joacă cu o jucărie din frânghie albastră.	Un pisoi se joacă cu o jucărie.
5.0	Câinele latră la jucărie.	Un câine latră la o jucărie.
3.5	O persoană pliază o tortilla.	Un bărbat pliază o tortilla.
4.0	O pisică bea lapte.	Un pisoi bea lapte.
3.5	O persoană conduce o mașină.	Un bărbat conduce o mașină.
4.4	O broască țestoasă merge.	O broască țestoasă merge.
3.8	O vacă mănâncă iarbă.	O vacă mănâncă fân.
2.6	O femeie toacă broccoli.	O femeie toacă usturoi.
3.0	Un bărbat plânge.	Un bărbat țipă.
5.0	Bărbatul cântă la chitară.	Un bărbat cântă la chitară.
3.667	Un bărbat taie o ceapă.	Un bărbat taie o pătlagină.
2.333	Un bărbat feliază un cartof.	O femeie descojește un cartof.
4.0	O femeie bate cu degetele pe o masă.	O femeie bate din degete.
4.4	Cineva fierbe okra într-o oală.	Cineva gătește okra într-o tigaie.
0.2	Un bărbat fumează.	Un bărbat amestecă.
5.0	Bărbatul cântă la tobe.	Un bărbat cântă la tobe.
5.0	Un bărbat se scufundă într-o piscină.	Un bărbat se scufundă într-o piscină.
4.0	O femeie taie un praz.	O femeie feliază un praz.
4.6	Un băiețel cântă la o chitară.	Un băiat cântă la chitară.
2.6	O femeie dansează.	Bărbatul dansează.
2.6	Femeile vorbesc.	Bărbații vorbesc.
2.6	O fată își pune gel în păr.	O femeie își pune gel pe păr.
2.2	Un copil cântă la chitară.	Un bărbat cântă la o chitară.
1.7	Un grup de oameni mărșăluie pe loc.	Un grup de oameni dansează la un concert.
2.0	Femeia trage cu o mitralieră.	Bărbatul trage cu o armă.
4.0	Un bărbat a cântat la pian.	Un bărbat cântă la un pian.
3.25	O femeie feliază o ceapă.	Cineva feliază o ceapă.
4.5	Un bărbat feliază un castravete.	Un bărbat taie castraveți.
2.6	O fată mănâncă o brioșă.	O femeie mănâncă o brioșă.
2.0	O femeie taie o ceapă.	Un bărbat toacă o ceapă.
1.8	Bărbatul cântă la o chitară.	Un bebeluș cântă la o chitară.
1.556	Un bărbat cântă la chitară.	Un bărbat cântă la tobe.
4.5	Două fetițe vorbesc la telefon.	Două fete vorbesc la telefon.
4.0	Un bărbat taie o buturugă cu un topor.	Un bărbat taie un trunchi de copac cu un topor.
1.6	O persoană taie un ardei gras în bucăți.	O persoană tăie un usturoi în bucăți.
0.5	Un bărbat vorbește cu o femeie.	O femeie se plimbă cu un câine.
1.4	Bărbatul merge.	Un bărbat vorbește.
1.6	Cineva toarnă ulei într-o tigaie.	Cineva toarnă lapte într-un blender.
4.4	Un pisoi mic se joacă cu o minge.	Un pisoi se joacă cu o minge.
1.8	Un bărbat cântă la o chitară.	O femeie cântă la un flaut.
2.6	O fată cântă la o vioară.	O fată cântă la un flaut.
1.6	Un bărbat cântă două piane.	O pisică cântă la un pian.
3.0	Un bărbat face exerciții fizice.	O fată face exerciții fizice.
2.0	O persoană feliază o scoică.	O persoană taie felii de caracatiță.
2.0	Un bărbat și o femeie merg pe biciclete lor.	Un bărbat și o femeie merg cu o motocicletă.
4.0	Doi bărbați se luptă într-o pășune de vaci.	Doi bărbați se luptă într-un țarc pentru vite.
3.0	O femeie adaugă ulei într-o tigaie.	Un bărbat toarnă ulei într-o tigaie.
4.4	O fată își face patul.	O fată tânără își face patul.
4.8	Pisica s-a jucat cu un pepene verde.	O pisică se joacă cu un pepene verde.
4.8	O fată sare pe o mașină.	O fată sare pe o mașină.
0.727	Un bărbat se roagă.	Un bărbat aleargă.
0.0	O mașină parchează.	O pisică se joacă.
1.25	Un bărbat aleargă.	Un bărbat dansează.
0.5	Un bărbat cântă.	Un bărbat dansează.
3.25	Un bărbat duce un alt bărbat pe umărul său.	Un bărbat duce pe cineva pe umărul său.
1.333	O femeie curăță un cartof.	O femeie feliază o roșie.
1.0	O femeie taie o roșie.	O femeie feliază un cartof.
1.4	Cineva curăță un cartof.	Cineva feliază o roșie.
1.333	O femeie curăță un cartof.	O femeie feliază o roșie.
5.0	Doi roboți se sărută.	Doi roboți se sărută.
4.0	Doi băieți pe o canapea se joacă jocuri video.	Doi băieți joacă un joc video.
4.4	O femeie stoarce o lămâie.	O femeie stoarce sucul dintr-o lămâie.
1.2	O femeie feliază o ceapă.	Un bărbat feliază o roșie.
1.2	O femeie feliază un morcov.	Un bărbat feliază o roșie.
1.25	O fată își coafează părul.	O fată își pilește unghiile.
5.0	Un bărbat coboară scările.	Un bărbat coboară pe o scară.
2.0	Două persoane merg cu o motocicletă.	Două persoane merg cu o bicicletă.
2.2	Un bărbat cântă la o chitară.	O femeie cântă la o chitară electrică.
3.2	Un bărbat cântă la o chitară și din voce.	Un bărbat cântă la o chitară.
1.5	Un om merge prin ploaie.	Un bărbat și o femeie se plimbă cu plăcere.
4.75	Un cangur mănâncă.	Un cangur mănâncă.
0.5	Un bărbat pescuiește.	Un bărbat face exerciții fizice.
0.067	O femeie înoată.	Un bărbat cântă.
1.6	O femeie mănâncă.	Un animal mănâncă.
2.6	Un băiat și o fată dansează în ploaie.	Un bărbat și o femeie dansează în ploaie.
